,code,region,Value,Outlet_Type,year,month
3252,11A0116,São João da Madeira,11,Total,2021,12
3253,11A1318,Trofa,12,Total,2021,12
3254,11A0119,Vale de Cambra,6,Total,2021,12
3255,11A1315,Valongo,29,Total,2021,12
3256,11A1316,Vila do Conde,14,Total,2021,12
3257,11A1317,Vila Nova de Gaia,125,Total,2021,12
3258,11A,Área Metropolitana do Porto,441,Mennekes,2021,12
3259,11A0104,Arouca,3,Mennekes,2021,12
3260,11A0107,Espinho,4,Mennekes,2021,12
3261,11A1304,Gondomar,8,Mennekes,2021,12
3262,11A1306,Maia,25,Mennekes,2021,12
3263,11A1308,Matosinhos,63,Mennekes,2021,12
3264,11A0113,Oliveira de Azeméis,4,Mennekes,2021,12
3265,11A1310,Paredes,5,Mennekes,2021,12
3266,11A1312,Porto,155,Mennekes,2021,12
3267,11A1313,Póvoa de Varzim,9,Mennekes,2021,12
3268,11A0109,Santa Maria da Feira,13,Mennekes,2021,12
3269,11A1314,Santo Tirso,9,Mennekes,2021,12
3270,11A0116,São João da Madeira,9,Mennekes,2021,12
3271,11A1318,Trofa,8,Mennekes,2021,12
3272,11A0119,Vale de Cambra,6,Mennekes,2021,12
3273,11A1315,Valongo,17,Mennekes,2021,12
3274,11A1316,Vila do Conde,10,Mennekes,2021,12
3275,11A1317,Vila Nova de Gaia,93,Mennekes,2021,12
3276,11A,Área Metropolitana do Porto,96,CHAdeMO,2021,12
3277,11A0104,Arouca,1,CHAdeMO,2021,12
3278,11A0107,Espinho,,CHAdeMO,2021,12
3279,11A1304,Gondomar,3,CHAdeMO,2021,12
3280,11A1306,Maia,6,CHAdeMO,2021,12
3281,11A1308,Matosinhos,13,CHAdeMO,2021,12
3282,11A0113,Oliveira de Azeméis,,CHAdeMO,2021,12
3283,11A1310,Paredes,,CHAdeMO,2021,12
3284,11A1312,Porto,29,CHAdeMO,2021,12
3285,11A1313,Póvoa de Varzim,7,CHAdeMO,2021,12
3286,11A0109,Santa Maria da Feira,6,CHAdeMO,2021,12
3287,11A1314,Santo Tirso,3,CHAdeMO,2021,12
3288,11A0116,São João da Madeira,1,CHAdeMO,2021,12
3289,11A1318,Trofa,2,CHAdeMO,2021,12
3290,11A0119,Vale de Cambra,,CHAdeMO,2021,12
3291,11A1315,Valongo,7,CHAdeMO,2021,12
3292,11A1316,Vila do Conde,2,CHAdeMO,2021,12
3293,11A1317,Vila Nova de Gaia,16,CHAdeMO,2021,12
3294,11A,Área Metropolitana do Porto,98,CCS,2021,12
3295,11A0104,Arouca,1,CCS,2021,12
3296,11A0107,Espinho,,CCS,2021,12
3297,11A1304,Gondomar,3,CCS,2021,12
3298,11A1306,Maia,6,CCS,2021,12
3299,11A1308,Matosinhos,15,CCS,2021,12
3300,11A0113,Oliveira de Azeméis,,CCS,2021,12
3301,11A1310,Paredes,,CCS,2021,12
3302,11A1312,Porto,32,CCS,2021,12
3303,11A1313,Póvoa de Varzim,6,CCS,2021,12
3304,11A0109,Santa Maria da Feira,6,CCS,2021,12
3305,11A1314,Santo Tirso,3,CCS,2021,12
3306,11A0116,São João da Madeira,1,CCS,2021,12
3307,11A1318,Trofa,2,CCS,2021,12
3308,11A0119,Vale de Cambra,,CCS,2021,12
3309,11A1315,Valongo,5,CCS,2021,12
3310,11A1316,Vila do Conde,2,CCS,2021,12
3311,11A1317,Vila Nova de Gaia,16,CCS,2021,12
3312,11A,Área Metropolitana do Porto,,Industrial,2021,12
3313,11A0104,Arouca,,Industrial,2021,12
3314,11A0107,Espinho,,Industrial,2021,12
3315,11A1304,Gondomar,,Industrial,2021,12
3316,11A1306,Maia,,Industrial,2021,12
3317,11A1308,Matosinhos,,Industrial,2021,12
3318,11A0113,Oliveira de Azeméis,,Industrial,2021,12
3319,11A1310,Paredes,,Industrial,2021,12
3320,11A1312,Porto,,Industrial,2021,12
3321,11A1313,Póvoa de Varzim,,Industrial,2021,12
3322,11A0109,Santa Maria da Feira,,Industrial,2021,12
3323,11A1314,Santo Tirso,,Industrial,2021,12
3324,11A0116,São João da Madeira,,Industrial,2021,12
3325,11A1318,Trofa,,Industrial,2021,12
3326,11A0119,Vale de Cambra,,Industrial,2021,12
3327,11A1315,Valongo,,Industrial,2021,12
3328,11A1316,Vila do Conde,,Industrial,2021,12
3329,11A1317,Vila Nova de Gaia,,Industrial,2021,12
3330,11A,Área Metropolitana do Porto,622,Total,2021,11
3331,11A0104,Arouca,2,Total,2021,11
3332,11A0107,Espinho,4,Total,2021,11
3333,11A1304,Gondomar,14,Total,2021,11
3334,11A1306,Maia,37,Total,2021,11
3335,11A1308,Matosinhos,87,Total,2021,11
3336,11A0113,Oliveira de Azeméis,4,Total,2021,11
3337,11A1310,Paredes,5,Total,2021,11
3338,11A1312,Porto,212,Total,2021,11
3339,11A1313,Póvoa de Varzim,22,Total,2021,11
3340,11A0109,Santa Maria da Feira,23,Total,2021,11
3341,11A1314,Santo Tirso,15,Total,2021,11
3342,11A0116,São João da Madeira,11,Total,2021,11
3343,11A1318,Trofa,12,Total,2021,11
3344,11A0119,Vale de Cambra,6,Total,2021,11
3345,11A1315,Valongo,29,Total,2021,11
3346,11A1316,Vila do Conde,14,Total,2021,11
3347,11A1317,Vila Nova de Gaia,125,Total,2021,11
3348,11A,Área Metropolitana do Porto,430,Mennekes,2021,11
3349,11A0104,Arouca,2,Mennekes,2021,11
3350,11A0107,Espinho,4,Mennekes,2021,11
3351,11A1304,Gondomar,8,Mennekes,2021,11
3352,11A1306,Maia,25,Mennekes,2021,11
3353,11A1308,Matosinhos,59,Mennekes,2021,11
3354,11A0113,Oliveira de Azeméis,4,Mennekes,2021,11
3355,11A1310,Paredes,5,Mennekes,2021,11
3356,11A1312,Porto,151,Mennekes,2021,11
3357,11A1313,Póvoa de Varzim,9,Mennekes,2021,11
3358,11A0109,Santa Maria da Feira,11,Mennekes,2021,11
3359,11A1314,Santo Tirso,9,Mennekes,2021,11
3360,11A0116,São João da Madeira,9,Mennekes,2021,11
3361,11A1318,Trofa,8,Mennekes,2021,11
3362,11A0119,Vale de Cambra,6,Mennekes,2021,11
3363,11A1315,Valongo,17,Mennekes,2021,11
3364,11A1316,Vila do Conde,10,Mennekes,2021,11
3365,11A1317,Vila Nova de Gaia,93,Mennekes,2021,11
3366,11A,Área Metropolitana do Porto,95,CHAdeMO,2021,11
3367,11A0104,Arouca,,CHAdeMO,2021,11
3368,11A0107,Espinho,,CHAdeMO,2021,11
3369,11A1304,Gondomar,3,CHAdeMO,2021,11
3370,11A1306,Maia,6,CHAdeMO,2021,11
3371,11A1308,Matosinhos,13,CHAdeMO,2021,11
3372,11A0113,Oliveira de Azeméis,,CHAdeMO,2021,11
3373,11A1310,Paredes,,CHAdeMO,2021,11
3374,11A1312,Porto,29,CHAdeMO,2021,11
3375,11A1313,Póvoa de Varzim,7,CHAdeMO,2021,11
3376,11A0109,Santa Maria da Feira,6,CHAdeMO,2021,11
3377,11A1314,Santo Tirso,3,CHAdeMO,2021,11
3378,11A0116,São João da Madeira,1,CHAdeMO,2021,11
3379,11A1318,Trofa,2,CHAdeMO,2021,11
3380,11A0119,Vale de Cambra,,CHAdeMO,2021,11
3381,11A1315,Valongo,7,CHAdeMO,2021,11
3382,11A1316,Vila do Conde,2,CHAdeMO,2021,11
3383,11A1317,Vila Nova de Gaia,16,CHAdeMO,2021,11
3384,11A,Área Metropolitana do Porto,97,CCS,2021,11
3385,11A0104,Arouca,,CCS,2021,11
3386,11A0107,Espinho,,CCS,2021,11
3387,11A1304,Gondomar,3,CCS,2021,11
3388,11A1306,Maia,6,CCS,2021,11
3389,11A1308,Matosinhos,15,CCS,2021,11
3390,11A0113,Oliveira de Azeméis,,CCS,2021,11
3391,11A1310,Paredes,,CCS,2021,11
3392,11A1312,Porto,32,CCS,2021,11
3393,11A1313,Póvoa de Varzim,6,CCS,2021,11
3394,11A0109,Santa Maria da Feira,6,CCS,2021,11
3395,11A1314,Santo Tirso,3,CCS,2021,11
3396,11A0116,São João da Madeira,1,CCS,2021,11
3397,11A1318,Trofa,2,CCS,2021,11
3398,11A0119,Vale de Cambra,,CCS,2021,11
3399,11A1315,Valongo,5,CCS,2021,11
3400,11A1316,Vila do Conde,2,CCS,2021,11
3401,11A1317,Vila Nova de Gaia,16,CCS,2021,11
3402,11A,Área Metropolitana do Porto,,Industrial,2021,11
3403,11A0104,Arouca,,Industrial,2021,11
3404,11A0107,Espinho,,Industrial,2021,11
3405,11A1304,Gondomar,,Industrial,2021,11
3406,11A1306,Maia,,Industrial,2021,11
3407,11A1308,Matosinhos,,Industrial,2021,11
3408,11A0113,Oliveira de Azeméis,,Industrial,2021,11
3409,11A1310,Paredes,,Industrial,2021,11
3410,11A1312,Porto,,Industrial,2021,11
3411,11A1313,Póvoa de Varzim,,Industrial,2021,11
3412,11A0109,Santa Maria da Feira,,Industrial,2021,11
3413,11A1314,Santo Tirso,,Industrial,2021,11
3414,11A0116,São João da Madeira,,Industrial,2021,11
3415,11A1318,Trofa,,Industrial,2021,11
3416,11A0119,Vale de Cambra,,Industrial,2021,11
3417,11A1315,Valongo,,Industrial,2021,11
3418,11A1316,Vila do Conde,,Industrial,2021,11
3419,11A1317,Vila Nova de Gaia,,Industrial,2021,11
3420,11A,Área Metropolitana do Porto,590,Total,2021,10
3421,11A0104,Arouca,2,Total,2021,10
3422,11A0107,Espinho,4,Total,2021,10
3423,11A1304,Gondomar,14,Total,2021,10
3424,11A1306,Maia,37,Total,2021,10
3425,11A1308,Matosinhos,81,Total,2021,10
3426,11A0113,Oliveira de Azeméis,4,Total,2021,10
3427,11A1310,Paredes,5,Total,2021,10
3428,11A1312,Porto,191,Total,2021,10
3429,11A1313,Póvoa de Varzim,22,Total,2021,10
3430,11A0109,Santa Maria da Feira,23,Total,2021,10
3431,11A1314,Santo Tirso,15,Total,2021,10
3432,11A0116,São João da Madeira,11,Total,2021,10
3433,11A1318,Trofa,12,Total,2021,10
3434,11A0119,Vale de Cambra,6,Total,2021,10
3435,11A1315,Valongo,27,Total,2021,10
3436,11A1316,Vila do Conde,14,Total,2021,10
3437,11A1317,Vila Nova de Gaia,122,Total,2021,10
3438,11A,Área Metropolitana do Porto,412,Mennekes,2021,10
3439,11A0104,Arouca,2,Mennekes,2021,10
3440,11A0107,Espinho,4,Mennekes,2021,10
3441,11A1304,Gondomar,8,Mennekes,2021,10
3442,11A1306,Maia,25,Mennekes,2021,10
3443,11A1308,Matosinhos,57,Mennekes,2021,10
3444,11A0113,Oliveira de Azeméis,4,Mennekes,2021,10
3445,11A1310,Paredes,5,Mennekes,2021,10
3446,11A1312,Porto,138,Mennekes,2021,10
3447,11A1313,Póvoa de Varzim,9,Mennekes,2021,10
3448,11A0109,Santa Maria da Feira,11,Mennekes,2021,10
3449,11A1314,Santo Tirso,9,Mennekes,2021,10
3450,11A0116,São João da Madeira,9,Mennekes,2021,10
3451,11A1318,Trofa,8,Mennekes,2021,10
3452,11A0119,Vale de Cambra,6,Mennekes,2021,10
3453,11A1315,Valongo,15,Mennekes,2021,10
3454,11A1316,Vila do Conde,10,Mennekes,2021,10
3455,11A1317,Vila Nova de Gaia,92,Mennekes,2021,10
3456,11A,Área Metropolitana do Porto,88,CHAdeMO,2021,10
3457,11A0104,Arouca,,CHAdeMO,2021,10
3458,11A0107,Espinho,,CHAdeMO,2021,10
3459,11A1304,Gondomar,3,CHAdeMO,2021,10
3460,11A1306,Maia,6,CHAdeMO,2021,10
3461,11A1308,Matosinhos,11,CHAdeMO,2021,10
3462,11A0113,Oliveira de Azeméis,,CHAdeMO,2021,10
3463,11A1310,Paredes,,CHAdeMO,2021,10
3464,11A1312,Porto,25,CHAdeMO,2021,10
3465,11A1313,Póvoa de Varzim,7,CHAdeMO,2021,10
3466,11A0109,Santa Maria da Feira,6,CHAdeMO,2021,10
3467,11A1314,Santo Tirso,3,CHAdeMO,2021,10
3468,11A0116,São João da Madeira,1,CHAdeMO,2021,10
3469,11A1318,Trofa,2,CHAdeMO,2021,10
3470,11A0119,Vale de Cambra,,CHAdeMO,2021,10
3471,11A1315,Valongo,7,CHAdeMO,2021,10
3472,11A1316,Vila do Conde,2,CHAdeMO,2021,10
3473,11A1317,Vila Nova de Gaia,15,CHAdeMO,2021,10
3474,11A,Área Metropolitana do Porto,90,CCS,2021,10
3475,11A0104,Arouca,,CCS,2021,10
3476,11A0107,Espinho,,CCS,2021,10
3477,11A1304,Gondomar,3,CCS,2021,10
3478,11A1306,Maia,6,CCS,2021,10
3479,11A1308,Matosinhos,13,CCS,2021,10
3480,11A0113,Oliveira de Azeméis,,CCS,2021,10
3481,11A1310,Paredes,,CCS,2021,10
3482,11A1312,Porto,28,CCS,2021,10
3483,11A1313,Póvoa de Varzim,6,CCS,2021,10
3484,11A0109,Santa Maria da Feira,6,CCS,2021,10
3485,11A1314,Santo Tirso,3,CCS,2021,10
3486,11A0116,São João da Madeira,1,CCS,2021,10
3487,11A1318,Trofa,2,CCS,2021,10
3488,11A0119,Vale de Cambra,,CCS,2021,10
3489,11A1315,Valongo,5,CCS,2021,10
3490,11A1316,Vila do Conde,2,CCS,2021,10
3491,11A1317,Vila Nova de Gaia,15,CCS,2021,10
3492,11A,Área Metropolitana do Porto,,Industrial,2021,10
3493,11A0104,Arouca,,Industrial,2021,10
3494,11A0107,Espinho,,Industrial,2021,10
3495,11A1304,Gondomar,,Industrial,2021,10
3496,11A1306,Maia,,Industrial,2021,10
3497,11A1308,Matosinhos,,Industrial,2021,10
3498,11A0113,Oliveira de Azeméis,,Industrial,2021,10
3499,11A1310,Paredes,,Industrial,2021,10
3500,11A1312,Porto,,Industrial,2021,10
3501,11A1313,Póvoa de Varzim,,Industrial,2021,10
3502,11A0109,Santa Maria da Feira,,Industrial,2021,10
3503,11A1314,Santo Tirso,,Industrial,2021,10
3504,11A0116,São João da Madeira,,Industrial,2021,10
3505,11A1318,Trofa,,Industrial,2021,10
3506,11A0119,Vale de Cambra,,Industrial,2021,10
3507,11A1315,Valongo,,Industrial,2021,10
3508,11A1316,Vila do Conde,,Industrial,2021,10
3509,11A1317,Vila Nova de Gaia,,Industrial,2021,10
3510,11A,Área Metropolitana do Porto,577,Total,2021,9
3511,11A0104,Arouca,2,Total,2021,9
3512,11A0107,Espinho,4,Total,2021,9
3513,11A1304,Gondomar,14,Total,2021,9
3514,11A1306,Maia,36,Total,2021,9
3515,11A1308,Matosinhos,79,Total,2021,9
3516,11A0113,Oliveira de Azeméis,4,Total,2021,9
3517,11A1310,Paredes,5,Total,2021,9
3518,11A1312,Porto,189,Total,2021,9
3519,11A1313,Póvoa de Varzim,22,Total,2021,9
3520,11A0109,Santa Maria da Feira,23,Total,2021,9
3521,11A1314,Santo Tirso,15,Total,2021,9
3522,11A0116,São João da Madeira,11,Total,2021,9
3523,11A1318,Trofa,12,Total,2021,9
3524,11A0119,Vale de Cambra,6,Total,2021,9
3525,11A1315,Valongo,24,Total,2021,9
3526,11A1316,Vila do Conde,12,Total,2021,9
3527,11A1317,Vila Nova de Gaia,119,Total,2021,9
3528,11A,Área Metropolitana do Porto,403,Mennekes,2021,9
3529,11A0104,Arouca,2,Mennekes,2021,9
3530,11A0107,Espinho,4,Mennekes,2021,9
3531,11A1304,Gondomar,8,Mennekes,2021,9
3532,11A1306,Maia,24,Mennekes,2021,9
3533,11A1308,Matosinhos,55,Mennekes,2021,9
3534,11A0113,Oliveira de Azeméis,4,Mennekes,2021,9
3535,11A1310,Paredes,5,Mennekes,2021,9
3536,11A1312,Porto,136,Mennekes,2021,9
3537,11A1313,Póvoa de Varzim,9,Mennekes,2021,9
3538,11A0109,Santa Maria da Feira,11,Mennekes,2021,9
3539,11A1314,Santo Tirso,9,Mennekes,2021,9
3540,11A0116,São João da Madeira,9,Mennekes,2021,9
3541,11A1318,Trofa,8,Mennekes,2021,9
3542,11A0119,Vale de Cambra,6,Mennekes,2021,9
3543,11A1315,Valongo,14,Mennekes,2021,9
3544,11A1316,Vila do Conde,8,Mennekes,2021,9
3545,11A1317,Vila Nova de Gaia,91,Mennekes,2021,9
3546,11A,Área Metropolitana do Porto,86,CHAdeMO,2021,9
3547,11A0104,Arouca,,CHAdeMO,2021,9
3548,11A0107,Espinho,,CHAdeMO,2021,9
3549,11A1304,Gondomar,3,CHAdeMO,2021,9
3550,11A1306,Maia,6,CHAdeMO,2021,9
3551,11A1308,Matosinhos,11,CHAdeMO,2021,9
3552,11A0113,Oliveira de Azeméis,,CHAdeMO,2021,9
3553,11A1310,Paredes,,CHAdeMO,2021,9
3554,11A1312,Porto,25,CHAdeMO,2021,9
3555,11A1313,Póvoa de Varzim,7,CHAdeMO,2021,9
3556,11A0109,Santa Maria da Feira,6,CHAdeMO,2021,9
3557,11A1314,Santo Tirso,3,CHAdeMO,2021,9
3558,11A0116,São João da Madeira,1,CHAdeMO,2021,9
3559,11A1318,Trofa,2,CHAdeMO,2021,9
3560,11A0119,Vale de Cambra,,CHAdeMO,2021,9
3561,11A1315,Valongo,6,CHAdeMO,2021,9
3562,11A1316,Vila do Conde,2,CHAdeMO,2021,9
3563,11A1317,Vila Nova de Gaia,14,CHAdeMO,2021,9
3564,11A,Área Metropolitana do Porto,88,CCS,2021,9
3565,11A0104,Arouca,,CCS,2021,9
3566,11A0107,Espinho,,CCS,2021,9
3567,11A1304,Gondomar,3,CCS,2021,9
3568,11A1306,Maia,6,CCS,2021,9
3569,11A1308,Matosinhos,13,CCS,2021,9
3570,11A0113,Oliveira de Azeméis,,CCS,2021,9
3571,11A1310,Paredes,,CCS,2021,9
3572,11A1312,Porto,28,CCS,2021,9
3573,11A1313,Póvoa de Varzim,6,CCS,2021,9
3574,11A0109,Santa Maria da Feira,6,CCS,2021,9
3575,11A1314,Santo Tirso,3,CCS,2021,9
3576,11A0116,São João da Madeira,1,CCS,2021,9
3577,11A1318,Trofa,2,CCS,2021,9
3578,11A0119,Vale de Cambra,,CCS,2021,9
3579,11A1315,Valongo,4,CCS,2021,9
3580,11A1316,Vila do Conde,2,CCS,2021,9
3581,11A1317,Vila Nova de Gaia,14,CCS,2021,9
3582,11A,Área Metropolitana do Porto,,Industrial,2021,9
3583,11A0104,Arouca,,Industrial,2021,9
3584,11A0107,Espinho,,Industrial,2021,9
3585,11A1304,Gondomar,,Industrial,2021,9
3586,11A1306,Maia,,Industrial,2021,9
3587,11A1308,Matosinhos,,Industrial,2021,9
3588,11A0113,Oliveira de Azeméis,,Industrial,2021,9
3589,11A1310,Paredes,,Industrial,2021,9
3590,11A1312,Porto,,Industrial,2021,9
3591,11A1313,Póvoa de Varzim,,Industrial,2021,9
3592,11A0109,Santa Maria da Feira,,Industrial,2021,9
3593,11A1314,Santo Tirso,,Industrial,2021,9
3594,11A0116,São João da Madeira,,Industrial,2021,9
3595,11A1318,Trofa,,Industrial,2021,9
3596,11A0119,Vale de Cambra,,Industrial,2021,9
3597,11A1315,Valongo,,Industrial,2021,9
3598,11A1316,Vila do Conde,,Industrial,2021,9
3599,11A1317,Vila Nova de Gaia,,Industrial,2021,9
3600,11A,Área Metropolitana do Porto,565,Total,2021,8
3601,11A0104,Arouca,2,Total,2021,8
3602,11A0107,Espinho,4,Total,2021,8
3603,11A1304,Gondomar,13,Total,2021,8
3604,11A1306,Maia,34,Total,2021,8
3605,11A1308,Matosinhos,75,Total,2021,8
3606,11A0113,Oliveira de Azeméis,4,Total,2021,8
3607,11A1310,Paredes,7,Total,2021,8
3608,11A1312,Porto,185,Total,2021,8
3609,11A1313,Póvoa de Varzim,22,Total,2021,8
3610,11A0109,Santa Maria da Feira,23,Total,2021,8
3611,11A1314,Santo Tirso,15,Total,2021,8
3612,11A0116,São João da Madeira,11,Total,2021,8
3613,11A1318,Trofa,12,Total,2021,8
3614,11A0119,Vale de Cambra,6,Total,2021,8
3615,11A1315,Valongo,21,Total,2021,8
3616,11A1316,Vila do Conde,16,Total,2021,8
3617,11A1317,Vila Nova de Gaia,115,Total,2021,8
3618,11A,Área Metropolitana do Porto,398,Mennekes,2021,8
3619,11A0104,Arouca,2,Mennekes,2021,8
3620,11A0107,Espinho,4,Mennekes,2021,8
3621,11A1304,Gondomar,7,Mennekes,2021,8
3622,11A1306,Maia,22,Mennekes,2021,8
3623,11A1308,Matosinhos,53,Mennekes,2021,8
3624,11A0113,Oliveira de Azeméis,4,Mennekes,2021,8
3625,11A1310,Paredes,7,Mennekes,2021,8
3626,11A1312,Porto,134,Mennekes,2021,8
3627,11A1313,Póvoa de Varzim,9,Mennekes,2021,8
3628,11A0109,Santa Maria da Feira,11,Mennekes,2021,8
3629,11A1314,Santo Tirso,9,Mennekes,2021,8
3630,11A0116,São João da Madeira,9,Mennekes,2021,8
3631,11A1318,Trofa,8,Mennekes,2021,8
3632,11A0119,Vale de Cambra,6,Mennekes,2021,8
3633,11A1315,Valongo,14,Mennekes,2021,8
3634,11A1316,Vila do Conde,12,Mennekes,2021,8
3635,11A1317,Vila Nova de Gaia,87,Mennekes,2021,8
3636,11A,Área Metropolitana do Porto,82,CHAdeMO,2021,8
3637,11A0104,Arouca,,CHAdeMO,2021,8
3638,11A0107,Espinho,,CHAdeMO,2021,8
3639,11A1304,Gondomar,3,CHAdeMO,2021,8
3640,11A1306,Maia,6,CHAdeMO,2021,8
3641,11A1308,Matosinhos,10,CHAdeMO,2021,8
3642,11A0113,Oliveira de Azeméis,,CHAdeMO,2021,8
3643,11A1310,Paredes,,CHAdeMO,2021,8
3644,11A1312,Porto,24,CHAdeMO,2021,8
3645,11A1313,Póvoa de Varzim,7,CHAdeMO,2021,8
3646,11A0109,Santa Maria da Feira,6,CHAdeMO,2021,8
3647,11A1314,Santo Tirso,3,CHAdeMO,2021,8
3648,11A0116,São João da Madeira,1,CHAdeMO,2021,8
3649,11A1318,Trofa,2,CHAdeMO,2021,8
3650,11A0119,Vale de Cambra,,CHAdeMO,2021,8
3651,11A1315,Valongo,4,CHAdeMO,2021,8
3652,11A1316,Vila do Conde,2,CHAdeMO,2021,8
3653,11A1317,Vila Nova de Gaia,14,CHAdeMO,2021,8
3654,11A,Área Metropolitana do Porto,85,CCS,2021,8
3655,11A0104,Arouca,,CCS,2021,8
3656,11A0107,Espinho,,CCS,2021,8
3657,11A1304,Gondomar,3,CCS,2021,8
3658,11A1306,Maia,6,CCS,2021,8
3659,11A1308,Matosinhos,12,CCS,2021,8
3660,11A0113,Oliveira de Azeméis,,CCS,2021,8
3661,11A1310,Paredes,,CCS,2021,8
3662,11A1312,Porto,27,CCS,2021,8
3663,11A1313,Póvoa de Varzim,6,CCS,2021,8
3664,11A0109,Santa Maria da Feira,6,CCS,2021,8
3665,11A1314,Santo Tirso,3,CCS,2021,8
3666,11A0116,São João da Madeira,1,CCS,2021,8
3667,11A1318,Trofa,2,CCS,2021,8
3668,11A0119,Vale de Cambra,,CCS,2021,8
3669,11A1315,Valongo,3,CCS,2021,8
3670,11A1316,Vila do Conde,2,CCS,2021,8
3671,11A1317,Vila Nova de Gaia,14,CCS,2021,8
3672,11A,Área Metropolitana do Porto,,Industrial,2021,8
3673,11A0104,Arouca,,Industrial,2021,8
3674,11A0107,Espinho,,Industrial,2021,8
3675,11A1304,Gondomar,,Industrial,2021,8
3676,11A1306,Maia,,Industrial,2021,8
3677,11A1308,Matosinhos,,Industrial,2021,8
3678,11A0113,Oliveira de Azeméis,,Industrial,2021,8
3679,11A1310,Paredes,,Industrial,2021,8
3680,11A1312,Porto,,Industrial,2021,8
3681,11A1313,Póvoa de Varzim,,Industrial,2021,8
3682,11A0109,Santa Maria da Feira,,Industrial,2021,8
3683,11A1314,Santo Tirso,,Industrial,2021,8
3684,11A0116,São João da Madeira,,Industrial,2021,8
3685,11A1318,Trofa,,Industrial,2021,8
3686,11A0119,Vale de Cambra,,Industrial,2021,8
3687,11A1315,Valongo,,Industrial,2021,8
3688,11A1316,Vila do Conde,,Industrial,2021,8
3689,11A1317,Vila Nova de Gaia,,Industrial,2021,8
3690,11A,Área Metropolitana do Porto,550,Total,2021,7
3691,11A0104,Arouca,2,Total,2021,7
3692,11A0107,Espinho,4,Total,2021,7
3693,11A1304,Gondomar,13,Total,2021,7
3694,11A1306,Maia,32,Total,2021,7
3695,11A1308,Matosinhos,66,Total,2021,7
3696,11A0113,Oliveira de Azeméis,4,Total,2021,7
3697,11A1310,Paredes,7,Total,2021,7
3698,11A1312,Porto,187,Total,2021,7
3699,11A1313,Póvoa de Varzim,22,Total,2021,7
3700,11A0109,Santa Maria da Feira,23,Total,2021,7
3701,11A1314,Santo Tirso,15,Total,2021,7
3702,11A0116,São João da Madeira,11,Total,2021,7
3703,11A1318,Trofa,6,Total,2021,7
3704,11A0119,Vale de Cambra,6,Total,2021,7
3705,11A1315,Valongo,21,Total,2021,7
3706,11A1316,Vila do Conde,16,Total,2021,7
3707,11A1317,Vila Nova de Gaia,115,Total,2021,7
3708,11A,Área Metropolitana do Porto,391,Mennekes,2021,7
3709,11A0104,Arouca,2,Mennekes,2021,7
3710,11A0107,Espinho,4,Mennekes,2021,7
3711,11A1304,Gondomar,7,Mennekes,2021,7
3712,11A1306,Maia,20,Mennekes,2021,7
3713,11A1308,Matosinhos,48,Mennekes,2021,7
3714,11A0113,Oliveira de Azeméis,4,Mennekes,2021,7
3715,11A1310,Paredes,7,Mennekes,2021,7
3716,11A1312,Porto,136,Mennekes,2021,7
3717,11A1313,Póvoa de Varzim,9,Mennekes,2021,7
3718,11A0109,Santa Maria da Feira,11,Mennekes,2021,7
3719,11A1314,Santo Tirso,9,Mennekes,2021,7
3720,11A0116,São João da Madeira,9,Mennekes,2021,7
3721,11A1318,Trofa,6,Mennekes,2021,7
3722,11A0119,Vale de Cambra,6,Mennekes,2021,7
3723,11A1315,Valongo,14,Mennekes,2021,7
3724,11A1316,Vila do Conde,12,Mennekes,2021,7
3725,11A1317,Vila Nova de Gaia,87,Mennekes,2021,7
3726,11A,Área Metropolitana do Porto,78,CHAdeMO,2021,7
3727,11A0104,Arouca,,CHAdeMO,2021,7
3728,11A0107,Espinho,,CHAdeMO,2021,7
3729,11A1304,Gondomar,3,CHAdeMO,2021,7
3730,11A1306,Maia,6,CHAdeMO,2021,7
3731,11A1308,Matosinhos,8,CHAdeMO,2021,7
3732,11A0113,Oliveira de Azeméis,,CHAdeMO,2021,7
3733,11A1310,Paredes,,CHAdeMO,2021,7
3734,11A1312,Porto,24,CHAdeMO,2021,7
3735,11A1313,Póvoa de Varzim,7,CHAdeMO,2021,7
3736,11A0109,Santa Maria da Feira,6,CHAdeMO,2021,7
3737,11A1314,Santo Tirso,3,CHAdeMO,2021,7
3738,11A0116,São João da Madeira,1,CHAdeMO,2021,7
3739,11A1318,Trofa,,CHAdeMO,2021,7
3740,11A0119,Vale de Cambra,,CHAdeMO,2021,7
3741,11A1315,Valongo,4,CHAdeMO,2021,7
3742,11A1316,Vila do Conde,2,CHAdeMO,2021,7
3743,11A1317,Vila Nova de Gaia,14,CHAdeMO,2021,7
3744,11A,Área Metropolitana do Porto,81,CCS,2021,7
3745,11A0104,Arouca,,CCS,2021,7
3746,11A0107,Espinho,,CCS,2021,7
3747,11A1304,Gondomar,3,CCS,2021,7
3748,11A1306,Maia,6,CCS,2021,7
3749,11A1308,Matosinhos,10,CCS,2021,7
3750,11A0113,Oliveira de Azeméis,,CCS,2021,7
3751,11A1310,Paredes,,CCS,2021,7
3752,11A1312,Porto,27,CCS,2021,7
3753,11A1313,Póvoa de Varzim,6,CCS,2021,7
3754,11A0109,Santa Maria da Feira,6,CCS,2021,7
3755,11A1314,Santo Tirso,3,CCS,2021,7
3756,11A0116,São João da Madeira,1,CCS,2021,7
3757,11A1318,Trofa,,CCS,2021,7
3758,11A0119,Vale de Cambra,,CCS,2021,7
3759,11A1315,Valongo,3,CCS,2021,7
