,date,tavg,tmin,tmax,prcp,wspd,wpgt,pres,year,month,day,time
1061,2024-11-27,11.8,8.3,17.5,0.0,10.0,24.1,1023.4,2024,11,27,00:00:00
1062,2024-11-28,13.0,7.8,17.9,0.0,12.7,31.5,1021.1,2024,11,28,00:00:00
1063,2024-11-29,15.9,14.7,18.0,13.1,13.0,31.5,1023.6,2024,11,29,00:00:00
1064,2024-11-30,16.9,15.1,19.7,1.6,12.7,31.5,1024.5,2024,11,30,00:00:00
1065,2024-12-01,16.3,13.4,18.8,5.6,9.3,31.5,1022.8,2024,12,1,00:00:00
1066,2024-12-02,13.5,11.8,16.4,17.9,7.5,22.2,1024.0,2024,12,2,00:00:00
1067,2024-12-03,11.9,9.7,13.8,2.1,6.4,18.5,1025.6,2024,12,3,00:00:00
1068,2024-12-04,13.0,11.3,15.3,0.0,5.7,25.9,1028.6,2024,12,4,00:00:00
1069,2024-12-05,12.6,10.5,15.1,0.0,6.0,22.2,1031.8,2024,12,5,00:00:00
1070,2024-12-06,13.7,12.5,15.9,0.0,6.1,18.5,1031.7,2024,12,6,00:00:00
1071,2024-12-07,12.8,8.7,15.0,1.9,13.4,33.3,1032.0,2024,12,7,00:00:00
1072,2024-12-08,9.1,6.7,12.6,0.0,15.2,42.6,1031.7,2024,12,8,00:00:00
1073,2024-12-09,8.5,6.0,12.9,0.0,12.5,44.5,1026.6,2024,12,9,00:00:00
1074,2024-12-10,7.2,4.3,11.4,,10.2,42.6,1021.3,2024,12,10,00:00:00
1075,2024-12-11,6.4,3.6,10.9,,9.0,40.8,1018.6,2024,12,11,00:00:00
1076,2024-12-12,6.1,2.7,10.2,,8.4,37.0,1017.1,2024,12,12,00:00:00
1077,2024-12-13,7.9,3.6,13.0,,9.0,29.6,1020.2,2024,12,13,00:00:00
1078,2024-12-14,9.4,7.3,13.8,0.0,7.0,22.2,1030.6,2024,12,14,00:00:00
1079,2024-12-15,8.6,4.8,13.4,0.0,7.9,27.8,1035.5,2024,12,15,00:00:00
1080,2024-12-16,10.1,7.2,13.3,0.0,10.2,40.8,1033.2,2024,12,16,00:00:00
1081,2024-12-17,13.0,9.3,18.2,3.2,16.8,42.6,1029.0,2024,12,17,00:00:00
1082,2024-12-18,16.0,14.7,17.0,34.5,22.8,63.0,1026.4,2024,12,18,00:00:00
1083,2024-12-19,13.6,9.0,16.0,7.4,16.1,63.0,1027.0,2024,12,19,00:00:00
1084,2024-12-20,8.2,5.2,12.7,0.0,9.5,40.8,1032.9,2024,12,20,00:00:00
1085,2024-12-21,8.1,3.5,13.8,0.0,8.0,25.9,1034.6,2024,12,21,00:00:00
1086,2024-12-22,9.8,6.8,14.7,0.0,10.1,25.9,1034.0,2024,12,22,00:00:00
1087,2024-12-23,10.7,8.5,14.6,0.0,12.4,31.5,1031.9,2024,12,23,00:00:00
1088,2024-12-24,11.5,7.5,16.1,0.0,8.8,35.2,1029.3,2024,12,24,00:00:00
1089,2024-12-25,12.8,8.7,16.5,0.0,7.6,38.9,1027.9,2024,12,25,00:00:00
1090,2024-12-26,10.0,6.4,16.5,0.0,7.9,33.3,1027.3,2024,12,26,00:00:00
1091,2024-12-27,9.2,6.1,15.7,0.0,8.2,31.5,1028.0,2024,12,27,00:00:00
1092,2024-12-28,8.8,5.8,14.5,0.0,7.8,29.6,1029.7,2024,12,28,00:00:00
1093,2024-12-29,7.7,4.6,13.2,0.0,7.2,24.1,1029.3,2024,12,29,00:00:00
1094,2024-12-30,7.2,3.7,13.1,0.0,7.7,27.8,1029.7,2024,12,30,00:00:00
1095,2024-12-31,7.1,4.3,12.1,0.0,8.3,29.6,1030.4,2024,12,31,00:00:00
1096,2025-01-01,6.5,3.1,12.2,0.0,10.0,31.5,1029.6,2025,1,1,00:00:00
1097,2025-01-02,8.2,4.5,13.6,0.0,13.1,31.5,1027.8,2025,1,2,00:00:00
1098,2025-01-03,11.5,7.9,14.4,0.3,15.3,33.3,1025.4,2025,1,3,00:00:00
1099,2025-01-04,13.6,11.5,15.5,5.5,19.0,53.7,1019.8,2025,1,4,00:00:00
1100,2025-01-05,14.1,12.5,15.2,46.4,28.5,68.5,1004.7,2025,1,5,00:00:00
1101,2025-01-06,10.9,7.1,13.2,7.6,9.7,61.1,1011.9,2025,1,6,00:00:00
1102,2025-01-07,11.5,6.5,14.5,3.3,20.7,55.5,1018.7,2025,1,7,00:00:00
1103,2025-01-08,14.2,12.1,15.2,32.3,25.9,64.8,1014.5,2025,1,8,00:00:00
1104,2025-01-09,14.9,14.2,15.7,4.1,12.2,51.8,1022.4,2025,1,9,00:00:00
1105,2025-01-10,14.8,14.0,15.5,3.6,14.0,42.6,1026.4,2025,1,10,00:00:00
1106,2025-01-11,14.9,13.2,16.5,4.6,7.1,31.5,1029.8,2025,1,11,00:00:00
1107,2025-01-12,13.0,8.5,18.2,0.0,5.6,24.1,1031.6,2025,1,12,00:00:00
1108,2025-01-13,10.8,7.6,14.6,0.0,8.0,27.8,1030.0,2025,1,13,00:00:00
1109,2025-01-14,9.7,3.7,15.0,0.0,7.9,31.5,1030.9,2025,1,14,00:00:00
1110,2025-01-15,5.8,1.2,12.7,0.0,7.8,29.6,1030.9,2025,1,15,00:00:00
1111,2025-01-16,6.4,0.7,14.5,0.3,7.3,29.6,1025.7,2025,1,16,00:00:00
1112,2025-01-17,9.9,5.2,15.5,0.0,8.4,27.8,1027.3,2025,1,17,00:00:00
1113,2025-01-18,7.5,2.2,16.0,0.0,9.3,27.8,1026.9,2025,1,18,00:00:00
1114,2025-01-19,8.2,4.7,11.5,6.6,16.0,46.3,1018.1,2025,1,19,00:00:00
1115,2025-01-20,11.5,9.7,12.5,8.1,13.7,40.8,1011.8,2025,1,20,00:00:00
1116,2025-01-21,14.3,11.2,17.5,11.7,15.4,46.3,1006.0,2025,1,21,00:00:00
1117,2025-01-22,13.4,11.5,15.1,10.7,11.5,50.0,1003.5,2025,1,22,00:00:00
1118,2025-01-23,12.6,11.1,14.1,0.5,8.9,37.0,1015.6,2025,1,23,00:00:00
1119,2025-01-24,12.2,9.6,14.0,0.3,22.5,66.7,1016.5,2025,1,24,00:00:00
1120,2025-01-25,12.8,11.2,15.2,7.9,14.0,63.0,1016.0,2025,1,25,00:00:00
1121,2025-01-26,13.9,11.7,15.7,13.7,32.9,81.5,1010.6,2025,1,26,00:00:00
1122,2025-01-27,12.5,9.7,15.2,24.1,21.9,94.5,1010.4,2025,1,27,00:00:00
1123,2025-01-28,11.7,8.6,13.2,2.8,12.0,55.5,1022.1,2025,1,28,00:00:00
1124,2025-01-29,11.4,9.5,14.2,22.9,20.8,48.2,1015.7,2025,1,29,00:00:00
1125,2025-01-30,10.7,8.6,13.2,0.3,14.8,55.5,1027.7,2025,1,30,00:00:00
1126,2025-01-31,9.3,4.5,14.2,0.0,6.3,31.5,1031.8,2025,1,31,00:00:00
1127,2025-02-01,9.9,6.0,13.5,0.0,6.4,20.4,1027.1,2025,2,1,00:00:00
1128,2025-02-02,11.9,9.0,14.1,3.0,13.7,35.2,1023.6,2025,2,2,00:00:00
1129,2025-02-03,9.7,4.0,16.0,0.0,7.7,35.2,1025.7,2025,2,3,00:00:00
1130,2025-02-04,8.5,4.5,15.0,0.0,8.2,29.6,1029.2,2025,2,4,00:00:00
1131,2025-02-05,8.9,4.6,16.5,0.3,7.3,25.9,1033.7,2025,2,5,00:00:00
1132,2025-02-06,8.9,4.1,15.6,0.0,10.3,31.5,1029.2,2025,2,6,00:00:00
1133,2025-02-07,12.0,9.7,14.0,1.5,15.4,38.9,1018.9,2025,2,7,00:00:00
1134,2025-02-08,8.7,3.5,13.0,0.5,8.0,31.5,1024.1,2025,2,8,00:00:00
1135,2025-02-09,12.9,10.6,14.5,0.3,9.0,25.9,1025.2,2025,2,9,00:00:00
1136,2025-02-10,12.9,10.5,16.6,0.3,8.8,25.9,1018.8,2025,2,10,00:00:00
1137,2025-02-11,11.4,8.5,15.0,5.2,10.2,25.9,1013.4,2025,2,11,00:00:00
1138,2025-02-12,10.7,7.0,14.7,1.0,6.6,22.2,1020.9,2025,2,12,00:00:00
1139,2025-02-13,12.7,10.7,15.6,1.0,12.2,27.8,1021.6,2025,2,13,00:00:00
1140,2025-02-14,12.8,9.7,16.7,0.0,11.7,33.3,1017.4,2025,2,14,00:00:00
1141,2025-02-15,12.8,10.2,16.7,0.0,11.4,33.3,1010.5,2025,2,15,00:00:00
1142,2025-02-16,11.4,7.7,15.1,4.8,7.4,27.8,1014.9,2025,2,16,00:00:00
1143,2025-02-17,9.9,5.7,15.2,0.3,8.6,24.1,1015.7,2025,2,17,00:00:00
1144,2025-02-18,13.4,10.0,17.2,0.5,10.9,29.6,1009.5,2025,2,18,00:00:00
1145,2025-02-19,13.3,11.1,16.7,0.5,7.2,24.1,1019.5,2025,2,19,00:00:00
1146,2025-02-20,12.8,9.2,18.2,0.3,12.0,29.6,1024.6,2025,2,20,00:00:00
1147,2025-02-21,13.8,12.5,15.2,20.6,17.8,55.5,1017.4,2025,2,21,00:00:00
1148,2025-02-22,11.6,8.0,15.1,2.8,8.2,37.0,1023.4,2025,2,22,00:00:00
1149,2025-02-23,9.8,5.5,15.6,0.3,8.9,24.1,1030.1,2025,2,23,00:00:00
1150,2025-02-24,11.7,7.5,14.5,6.9,17.4,40.8,1028.0,2025,2,24,00:00:00
1151,2025-02-25,12.7,8.7,15.0,0.8,10.9,37.0,1028.2,2025,2,25,00:00:00
1152,2025-02-26,9.6,4.1,15.5,0.3,6.8,25.9,1026.9,2025,2,26,00:00:00
1153,2025-02-27,9.8,8.0,13.0,8.4,9.1,24.1,1017.2,2025,2,27,00:00:00
1154,2025-02-28,13.8,10.1,19.7,2.3,9.3,27.8,1014.6,2025,2,28,00:00:00
1155,2025-03-01,12.9,9.2,17.7,0.3,11.4,42.6,1015.4,2025,3,1,00:00:00
1156,2025-03-02,10.2,7.5,13.7,0.0,12.8,44.5,1017.5,2025,3,2,00:00:00
1157,2025-03-03,11.5,8.7,15.0,0.0,9.4,38.9,1014.9,2025,3,3,00:00:00
1158,2025-03-04,15.0,10.7,20.0,0.3,7.5,31.5,1014.0,2025,3,4,00:00:00
1159,2025-03-05,13.7,12.0,15.2,7.3,6.5,25.9,1012.8,2025,3,5,00:00:00
1160,2025-03-06,12.8,10.7,14.7,3.3,7.8,25.9,1011.0,2025,3,6,00:00:00
1161,2025-03-07,12.0,9.7,17.5,14.0,20.4,50.0,1003.3,2025,3,7,00:00:00
1162,2025-03-08,9.7,8.2,13.2,16.5,17.9,59.3,992.3,2025,3,8,00:00:00
1163,2025-03-09,10.2,7.5,13.5,2.3,19.5,48.2,995.1,2025,3,9,00:00:00
1164,2025-03-10,9.9,8.2,11.7,31.8,14.9,46.3,994.0,2025,3,10,00:00:00
1165,2025-03-11,12.2,9.2,15.7,16.5,12.3,44.5,1000.5,2025,3,11,00:00:00
1166,2025-03-12,10.5,6.0,15.2,0.3,7.9,31.5,1005.8,2025,3,12,00:00:00
1167,2025-03-13,12.3,9.0,18.0,0.0,10.3,48.2,996.9,2025,3,13,00:00:00
1168,2025-03-14,10.8,5.6,14.5,,15.2,44.5,1005.2,2025,3,14,00:00:00
1169,2025-03-15,8.8,3.1,14.0,0.5,8.9,35.2,1015.5,2025,3,15,00:00:00
1170,2025-03-16,10.6,7.1,14.7,0.0,9.8,31.5,1017.8,2025,3,16,00:00:00
1171,2025-03-17,11.8,8.5,16.1,7.1,13.8,33.3,1008.7,2025,3,17,00:00:00
1172,2025-03-18,11.9,9.2,15.5,1.3,13.0,40.8,1004.4,2025,3,18,00:00:00
1173,2025-03-19,16.1,12.0,19.5,,12.1,40.8,1006.0,2025,3,19,00:00:00
1174,2025-03-20,13.9,10.5,19.5,8.6,12.0,42.6,1011.2,2025,3,20,00:00:00
1175,2025-03-21,11.6,10.0,14.2,51.3,15.8,53.7,1011.8,2025,3,21,00:00:00
1176,2025-03-22,10.4,7.7,12.0,31.0,17.3,53.7,1009.2,2025,3,22,00:00:00
1177,2025-03-23,9.3,5.5,12.2,7.9,11.0,42.6,1014.0,2025,3,23,00:00:00
1178,2025-03-24,10.4,4.2,14.2,0.3,11.7,40.8,1020.4,2025,3,24,00:00:00
1179,2025-03-25,11.9,5.6,19.5,0.0,8.7,31.5,1023.7,2025,3,25,00:00:00
1180,2025-03-26,10.9,6.5,14.7,0.3,9.2,29.6,1022.5,2025,3,26,00:00:00
1181,2025-03-27,12.2,6.7,17.0,0.0,8.9,27.8,1018.9,2025,3,27,00:00:00
1182,2025-03-28,12.8,7.1,19.0,0.0,10.1,27.8,1020.5,2025,3,28,00:00:00
1183,2025-03-29,14.5,6.1,21.6,0.0,10.1,27.8,1021.9,2025,3,29,00:00:00
1184,2025-03-30,17.8,11.0,23.6,0.0,8.8,31.5,1020.1,2025,3,30,00:00:00
1185,2025-03-31,19.2,13.2,26.7,0.0,8.3,27.8,1015.1,2025,3,31,00:00:00
1186,2025-04-01,14.7,10.5,19.7,0.0,9.8,31.5,1009.5,2025,4,1,00:00:00
1187,2025-04-02,12.8,9.6,19.7,1.5,11.0,37.0,1002.0,2025,4,2,00:00:00
1188,2025-04-03,13.3,7.5,19.1,1.5,13.1,38.9,1005.3,2025,4,3,00:00:00
1189,2025-04-04,13.9,11.5,18.2,10.7,17.8,46.3,1001.0,2025,4,4,00:00:00
1190,2025-04-05,14.1,10.0,17.5,9.9,13.7,40.8,1013.1,2025,4,5,00:00:00
1191,2025-04-06,14.5,8.7,20.1,0.0,8.3,31.5,1014.5,2025,4,6,00:00:00
1192,2025-04-07,14.6,9.1,21.0,0.0,9.4,27.8,1017.8,2025,4,7,00:00:00
1193,2025-04-08,18.0,10.7,27.2,0.0,7.7,24.1,1017.2,2025,4,8,00:00:00
1194,2025-04-09,17.3,11.9,28.9,0.0,8.4,27.8,1014.2,2025,4,9,00:00:00
1195,2025-04-10,21.1,14.3,27.6,0.0,9.2,27.8,1011.8,2025,4,10,00:00:00
1196,2025-04-11,16.4,14.6,19.1,8.0,6.8,22.2,1010.6,2025,4,11,00:00:00
1197,2025-04-12,15.0,12.6,17.6,3.8,8.3,24.1,1010.3,2025,4,12,00:00:00
1198,2025-04-13,13.7,11.2,15.5,0.1,11.9,37.0,1012.2,2025,4,13,00:00:00
1199,2025-04-14,11.4,9.5,13.7,29.5,17.0,57.4,1007.7,2025,4,14,00:00:00
1200,2025-04-15,8.7,7.9,9.6,6.4,13.0,48.2,1011.3,2025,4,15,00:00:00
1201,2025-04-16,9.8,7.0,12.8,8.0,12.5,40.8,1016.2,2025,4,16,00:00:00
1202,2025-04-17,11.5,9.1,14.0,,14.1,38.9,1017.9,2025,4,17,00:00:00
1203,2025-04-18,11.9,9.7,13.1,,16.0,42.6,1012.5,2025,4,18,00:00:00
1204,2025-04-19,11.1,8.0,14.1,,13.0,42.6,1016.3,2025,4,19,00:00:00
1205,2025-04-20,11.7,8.3,15.0,,10.7,42.6,1017.1,2025,4,20,00:00:00
1206,2025-04-21,12.2,9.9,14.8,7.5,13.1,42.6,1016.0,2025,4,21,00:00:00
1207,2025-04-22,12.2,8.8,15.7,0.0,11.6,37.0,1021.9,2025,4,22,00:00:00
1208,2025-04-23,14.4,9.4,19.4,0.0,10.0,31.5,1023.8,2025,4,23,00:00:00
1209,2025-04-24,16.0,11.4,21.6,0.0,9.7,24.1,1019.2,2025,4,24,00:00:00
1210,2025-04-25,13.8,11.7,15.5,0.0,13.3,37.0,1019.1,2025,4,25,00:00:00
1211,2025-04-26,13.8,10.2,17.3,0.0,15.8,40.8,1022.8,2025,4,26,00:00:00
1212,2025-04-27,17.2,10.1,24.9,0.0,9.4,33.3,1020.5,2025,4,27,00:00:00
1213,2025-04-28,19.8,14.7,25.8,0.0,9.5,27.8,1014.9,2025,4,28,00:00:00
1214,2025-04-29,18.7,13.8,24.0,0.0,11.1,33.3,1009.3,2025,4,29,00:00:00
1215,2025-04-30,14.2,11.5,16.2,23.8,6.6,25.9,1011.9,2025,4,30,00:00:00
1216,2025-05-01,14.6,10.1,19.2,0.0,10.2,27.8,1012.6,2025,5,1,00:00:00
1217,2025-05-02,15.2,12.7,18.6,24.8,8.7,31.5,1007.6,2025,5,2,00:00:00
1218,2025-05-03,14.5,13.1,16.8,9.1,14.5,35.2,1010.7,2025,5,3,00:00:00
1219,2025-05-04,14.1,12.8,16.6,13.2,10.8,31.5,1011.6,2025,5,4,00:00:00
1220,2025-05-05,14.6,12.6,16.9,0.0,10.7,33.3,1014.6,2025,5,5,00:00:00
1221,2025-05-06,14.8,10.1,19.8,0.0,9.2,31.5,1014.0,2025,5,6,00:00:00
1222,2025-05-07,16.5,12.9,20.9,0.1,9.6,35.2,1011.5,2025,5,7,00:00:00
1223,2025-05-08,14.4,12.0,17.4,0.2,10.6,33.3,1011.2,2025,5,8,00:00:00
1224,2025-05-09,14.3,12.6,17.2,3.1,10.4,33.3,1010.4,2025,5,9,00:00:00
1225,2025-05-10,12.7,10.8,14.9,1.9,10.1,38.9,1011.3,2025,5,10,00:00:00
1226,2025-05-11,12.6,8.8,16.8,0.5,9.9,35.2,1016.7,2025,5,11,00:00:00
1227,2025-05-12,12.8,10.4,15.0,10.2,10.6,35.2,1016.7,2025,5,12,00:00:00
1228,2025-05-13,13.2,11.8,14.8,2.5,9.9,33.3,1015.0,2025,5,13,00:00:00
1229,2025-05-14,12.7,9.0,16.4,0.2,10.7,37.0,1017.8,2025,5,14,00:00:00
1230,2025-05-15,14.1,9.3,18.1,0.0,11.3,35.2,1020.2,2025,5,15,00:00:00
1231,2025-05-16,18.1,12.3,24.5,0.0,9.2,31.5,1017.8,2025,5,16,00:00:00
1232,2025-05-17,19.5,13.5,24.8,0.0,9.3,27.8,1013.4,2025,5,17,00:00:00
1233,2025-05-18,16.4,13.4,19.4,1.6,11.4,38.9,1013.1,2025,5,18,00:00:00
1234,2025-05-19,15.2,12.9,18.3,2.9,12.1,33.3,1018.6,2025,5,19,00:00:00
1235,2025-05-20,16.2,13.1,19.7,0.0,9.3,31.5,1023.4,2025,5,20,00:00:00
1236,2025-05-21,16.5,13.3,20.1,0.0,11.6,37.0,1021.5,2025,5,21,00:00:00
1237,2025-05-22,17.1,13.5,21.2,0.0,15.7,40.8,1019.1,2025,5,22,00:00:00
1238,2025-05-23,18.2,13.2,23.3,0.0,12.5,38.9,1018.2,2025,5,23,00:00:00
1239,2025-05-24,18.3,13.8,24.2,0.0,10.3,25.9,1020.1,2025,5,24,00:00:00
1240,2025-05-25,16.0,12.4,20.1,0.0,11.5,31.5,1022.1,2025,5,25,00:00:00
1241,2025-05-26,15.8,12.0,20.9,0.0,11.6,31.5,1021.9,2025,5,26,00:00:00
1242,2025-05-27,17.3,12.6,23.4,0.0,11.0,29.6,1021.6,2025,5,27,00:00:00
1243,2025-05-28,19.8,14.2,26.0,0.0,8.8,24.1,1022.2,2025,5,28,00:00:00
1244,2025-05-29,22.4,14.3,30.0,0.0,7.9,22.2,1019.2,2025,5,29,00:00:00
1245,2025-05-30,18.7,15.8,21.4,0.0,9.5,24.1,1019.2,2025,5,30,00:00:00
1246,2025-05-31,19.8,14.9,25.9,0.0,9.1,25.9,1018.4,2025,5,31,00:00:00
1247,2025-06-01,17.7,15.0,22.6,0.0,11.3,27.8,1017.3,2025,6,1,00:00:00
1248,2025-06-02,17.1,14.1,21.6,0.0,12.7,31.5,1015.4,2025,6,2,00:00:00
1249,2025-06-03,15.5,12.9,18.2,0.0,13.5,40.8,1017.0,2025,6,3,00:00:00
1250,2025-06-04,15.9,14.0,18.4,0.0,10.5,35.2,1018.6,2025,6,4,00:00:00
1251,2025-06-05,16.1,13.1,19.2,0.0,8.9,25.9,1019.6,2025,6,5,00:00:00
1252,2025-06-06,17.5,15.1,20.9,0.0,8.9,25.9,1019.8,2025,6,6,00:00:00
1253,2025-06-07,16.8,14.5,19.9,0.0,11.0,33.3,1020.7,2025,6,7,00:00:00
1254,2025-06-08,18.8,13.0,24.2,0.0,10.3,29.6,1019.1,2025,6,8,00:00:00
1255,2025-06-09,24.2,16.4,32.4,0.0,7.2,22.2,1014.7,2025,6,9,00:00:00
1256,2025-06-10,20.1,17.0,22.7,21.5,8.4,24.1,1015.2,2025,6,10,00:00:00
1257,2025-06-11,18.3,16.7,20.4,1.2,15.1,37.0,1013.7,2025,6,11,00:00:00
1258,2025-06-12,17.8,16.1,19.3,1.3,13.8,37.0,1015.0,2025,6,12,00:00:00
1259,2025-06-13,17.8,15.2,20.2,0.2,10.0,25.9,1018.0,2025,6,13,00:00:00
1260,2025-06-14,16.8,13.9,20.7,0.0,11.2,33.3,1021.4,2025,6,14,00:00:00
1261,2025-06-15,19.7,12.6,26.4,0.0,11.0,31.5,1019.6,2025,6,15,00:00:00
1262,2025-06-16,25.2,17.8,32.4,0.0,8.0,25.9,1016.9,2025,6,16,00:00:00
1263,2025-06-17,26.2,19.6,33.2,0.0,7.2,25.9,1016.6,2025,6,17,00:00:00
1264,2025-06-18,21.6,18.2,25.1,0.0,8.8,25.9,1017.9,2025,6,18,00:00:00
1265,2025-06-19,19.9,17.7,24.4,0.2,8.2,24.1,1018.3,2025,6,19,00:00:00
1266,2025-06-20,18.8,15.4,22.5,0.0,9.9,29.6,1018.4,2025,6,20,00:00:00
1267,2025-06-21,18.0,14.2,22.1,0.0,9.8,31.5,1019.2,2025,6,21,00:00:00
1268,2025-06-22,18.0,14.9,22.1,0.0,10.3,33.3,1018.8,2025,6,22,00:00:00
1269,2025-06-23,21.3,16.8,26.1,0.0,7.4,25.9,1015.3,2025,6,23,00:00:00
1270,2025-06-24,20.1,17.9,22.3,0.0,9.0,24.1,1014.0,2025,6,24,00:00:00
1271,2025-06-25,18.9,16.4,21.8,0.8,10.3,31.5,1016.9,2025,6,25,00:00:00
1272,2025-06-26,20.0,16.4,23.9,0.0,10.0,31.5,1021.4,2025,6,26,00:00:00
1273,2025-06-27,20.7,16.6,25.6,0.0,9.6,29.6,1022.2,2025,6,27,00:00:00
1274,2025-06-28,23.3,17.7,29.2,0.0,7.6,25.9,1021.0,2025,6,28,00:00:00
1275,2025-06-29,24.2,17.9,30.4,0.0,7.4,27.8,1018.4,2025,6,29,00:00:00
1276,2025-06-30,25.0,20.8,30.7,0.0,8.7,31.5,1015.0,2025,6,30,00:00:00
1277,2025-07-01,20.9,17.8,24.4,0.0,10.8,29.6,1014.3,2025,7,1,00:00:00
1278,2025-07-02,21.3,16.5,27.8,0.0,11.3,29.6,1014.9,2025,7,2,00:00:00
1279,2025-07-03,25.2,19.1,31.9,0.0,7.7,22.2,1014.8,2025,7,3,00:00:00
1280,2025-07-04,26.0,21.9,30.5,0.0,8.9,25.9,1017.1,2025,7,4,00:00:00
1281,2025-07-05,23.3,19.8,26.8,0.0,9.6,27.8,1016.8,2025,7,5,00:00:00
1282,2025-07-06,21.3,18.0,26.5,0.0,15.1,37.0,1016.3,2025,7,6,00:00:00
1283,2025-07-07,22.6,17.2,29.0,0.0,13.7,37.0,1012.8,2025,7,7,00:00:00
1284,2025-07-08,26.9,20.5,33.4,0.0,9.8,35.2,1010.5,2025,7,8,00:00:00
1285,2025-07-09,21.2,17.0,25.7,0.0,10.4,33.3,1014.7,2025,7,9,00:00:00
1286,2025-07-10,18.7,16.0,21.8,0.0,9.6,27.8,1017.4,2025,7,10,00:00:00
1287,2025-07-11,18.6,16.4,21.0,0.6,8.0,25.9,1015.0,2025,7,11,00:00:00
1288,2025-07-12,17.9,15.8,21.3,0.0,9.2,31.5,1014.6,2025,7,12,00:00:00
1289,2025-07-13,18.9,15.7,23.4,0.0,9.4,31.5,1016.7,2025,7,13,00:00:00
1290,2025-07-14,19.5,15.9,24.2,0.0,12.9,35.2,1020.5,2025,7,14,00:00:00
1291,2025-07-15,22.1,15.9,28.3,0.0,9.9,27.8,1020.3,2025,7,15,00:00:00
1292,2025-07-16,21.2,16.9,26.0,0.0,10.2,27.8,1018.2,2025,7,16,00:00:00
1293,2025-07-17,17.7,15.6,22.3,0.0,10.6,29.6,1019.1,2025,7,17,00:00:00
1294,2025-07-18,17.8,14.7,21.4,0.5,10.8,35.2,1016.9,2025,7,18,00:00:00
1295,2025-07-19,18.5,16.3,20.9,0.0,11.7,35.2,1016.1,2025,7,19,00:00:00
1296,2025-07-20,18.3,16.0,20.3,7.2,13.1,35.2,1013.6,2025,7,20,00:00:00
1297,2025-07-21,17.8,13.9,21.6,0.0,10.2,35.2,1016.7,2025,7,21,00:00:00
1298,2025-07-22,18.3,14.1,22.9,0.0,10.1,35.2,1018.4,2025,7,22,00:00:00
1299,2025-07-23,19.0,15.2,23.8,0.0,14.4,38.9,1017.8,2025,7,23,00:00:00
1300,2025-07-24,21.7,15.4,28.0,0.0,14.8,37.0,1014.4,2025,7,24,00:00:00
1301,2025-07-25,24.2,18.3,29.5,0.0,10.8,31.5,1015.6,2025,7,25,00:00:00
1302,2025-07-26,24.7,18.4,31.2,0.0,8.6,27.8,1016.9,2025,7,26,00:00:00
1303,2025-07-27,22.2,17.8,27.6,0.0,11.2,31.5,1018.7,2025,7,27,00:00:00
1304,2025-07-28,23.1,16.6,29.6,0.0,12.4,29.6,1016.8,2025,7,28,00:00:00
1305,2025-07-29,26.4,19.6,33.5,0.0,11.4,29.6,1016.2,2025,7,29,00:00:00
1306,2025-07-30,27.6,22.2,33.8,0.0,9.5,37.0,1015.5,2025,7,30,00:00:00
1307,2025-07-31,26.5,20.1,33.3,0.0,8.3,31.5,1014.2,2025,7,31,00:00:00
1308,2025-08-01,22.6,18.2,27.0,0.0,9.0,27.8,1012.5,2025,8,1,00:00:00
1309,2025-08-02,21.6,17.8,26.4,0.0,7.8,25.9,1011.9,2025,8,2,00:00:00
1310,2025-08-03,26.0,18.1,33.7,0.0,7.6,25.9,1013.3,2025,8,3,00:00:00
1311,2025-08-04,25.6,21.2,29.9,0.0,8.6,29.6,1016.6,2025,8,4,00:00:00
1312,2025-08-05,25.9,18.9,34.2,0.0,7.8,25.9,1016.7,2025,8,5,00:00:00
1313,2025-08-06,22.2,17.6,28.1,0.0,9.6,29.6,1015.7,2025,8,6,00:00:00
1314,2025-08-07,18.6,16.4,22.1,0.0,8.7,29.6,1016.1,2025,8,7,00:00:00
1315,2025-08-08,18.8,16.2,22.5,0.0,8.4,25.9,1016.6,2025,8,8,00:00:00
1316,2025-08-09,21.2,16.8,25.9,0.0,7.8,24.1,1017.4,2025,8,9,00:00:00
1317,2025-08-10,23.7,19.5,29.7,0.0,8.6,24.1,1017.3,2025,8,10,00:00:00
1318,2025-08-11,22.8,17.8,29.1,0.0,8.4,31.5,1016.6,2025,8,11,00:00:00
1319,2025-08-12,22.2,18.5,28.7,0.0,8.3,29.6,1014.1,2025,8,12,00:00:00
1320,2025-08-13,21.4,17.2,27.9,0.0,10.3,35.2,1014.0,2025,8,13,00:00:00
1321,2025-08-14,22.6,17.9,28.4,0.0,8.3,22.2,1012.5,2025,8,14,00:00:00
1322,2025-08-15,21.2,17.5,24.5,0.0,9.6,24.1,1015.9,2025,8,15,00:00:00
1323,2025-08-16,20.1,16.6,25.6,0.0,8.6,27.8,1018.8,2025,8,16,00:00:00
1324,2025-08-17,18.2,15.5,20.9,0.0,10.7,29.6,1018.2,2025,8,17,00:00:00
1325,2025-08-18,18.7,15.6,23.0,0.0,11.9,40.8,1017.2,2025,8,18,00:00:00
1326,2025-08-19,18.5,15.2,22.8,0.0,12.8,46.3,1016.8,2025,8,19,00:00:00
1327,2025-08-20,19.0,16.1,23.0,0.0,13.2,44.5,1016.9,2025,8,20,00:00:00
1328,2025-08-21,19.7,14.7,25.1,0.0,10.4,37.0,1015.7,2025,8,21,00:00:00
1329,2025-08-22,23.0,16.9,30.0,0.0,8.1,27.8,1014.6,2025,8,22,00:00:00
