Quarter;District;Municipality;Parish;Maximum Admissible Power (kW);Connection points for electric vehicles charging stations;DistrictCode;DistrictMunicipalityCode;DistrictMunicipalityParishCode
2025T1;Porto;Póvoa de Varzim;AVer-o-Mar, Amorim e Terroso;6.9;2;13;1313;131313
2025T1;Porto;Matosinhos;Matosinhos e Leça da Palmeira;27.6;1;13;1308;130812
2025T1;Porto;Paços de Ferreira;Penamaior;41.4;1;13;1309;130913
2025T1;Porto;Paredes;Gandra;10.35;1;13;1310;131011
2025T1;Porto;Paredes;Lordelo;250.0;1;13;1310;131013
2025T1;Porto;Gondomar;Gondomar (São Cosme), Valbom e Jovim;100.0;2;13;1304;130415
2025T1;Porto;Gondomar;Gondomar (São Cosme), Valbom e Jovim;50.0;1;13;1304;130415
2025T1;Porto;Gondomar;Fânzeres e São Pedro da Cova;10.35;2;13;1304;130413
2025T1;Porto;Vila Nova de Gaia;Avintes;41.4;1;13;1317;131702
2025T1;Porto;Vila Nova de Gaia;Avintes;13.8;1;13;1317;131702
2025T1;Porto;Vila Nova de Gaia;Mafamude e Vilar do Paraíso;400.0;2;13;1317;131727
2025T1;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;110.0;2;13;1312;131217
2025T1;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;256.0;1;13;1312;131217
2025T1;Porto;Matosinhos;Perafita, Lavra e Santa Cruz do Bispo;300.0;2;13;1308;130813
2025T1;Porto;Matosinhos;Custóias, Leça do Balio e Guifões;20.7;3;13;1308;130811
2025T1;Porto;Valongo;Ermesinde;200.0;2;13;1315;131503
2025T1;Porto;Valongo;Ermesinde;199.0;1;13;1315;131503
2025T1;Porto;Trofa;Bougado (São Martinho e Santiago);472.5;1;13;1318;131810
2025T1;Porto;Santo Tirso;St. Tirso, Couto (S. Cristina e S. Miguel) e Burgães;472.5;1;13;1314;131437
2025T1;Porto;Matosinhos;São Mamede de Infesta e Senhora da Hora;1600.0;1;13;1308;130814
2025T1;Porto;Felgueiras;Margaride, Várzea, Lagares, Varziela e Moure;472.5;1;13;1303;130335
2025T1;Porto;Paços de Ferreira;Frazão Arreigada;41.4;1;13;1309;130917
2025T1;Porto;Valongo;Valongo;1000.0;1;13;1315;131505
2025T1;Porto;Penafiel;Paço de Sousa;69.0;1;13;1311;131122
2025T1;Porto;Maia;Cidade da Maia;20.7;1;13;1306;130619
2025T1;Porto;Maia;Cidade da Maia;200.0;1;13;1306;130619
2025T1;Porto;Maia;Moreira;472.5;2;13;1306;130609
2025T1;Porto;Paços de Ferreira;Carvalhosa;80.0;1;13;1309;130902
2025T1;Porto;Valongo;Valongo;90.0;1;13;1315;131505
2025T1;Porto;Valongo;Valongo;6.9;3;13;1315;131505
2025T1;Porto;Matosinhos;São Mamede de Infesta e Senhora da Hora;400.0;3;13;1308;130814
2025T1;Porto;Vila do Conde;Vila do Conde;340.0;1;13;1316;131628
2025T1;Porto;Felgueiras;Sendim;90.0;1;13;1303;130324
2025T1;Porto;Porto;Ramalde;86.6;1;13;1312;131211
2025T1;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;800.0;2;13;1312;131217
2025T1;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;200.0;2;13;1312;131217
2025T1;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;100.0;2;13;1312;131217
2025T1;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;88.0;1;13;1312;131217
2025T1;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;17.25;2;13;1312;131217
2025T1;Porto;Penafiel;Castelões;120.0;1;13;1311;131107
2025T1;Porto;Vila Nova de Gaia;Santa Marinha e São Pedro da Afurada;186.0;1;13;1317;131730
2025T1;Porto;Vila Nova de Gaia;Oliveira do Douro;630.0;1;13;1317;131712
2025T1;Porto;Vila Nova de Gaia;Gulpilhares e Valadares;20.7;4;13;1317;131726
2025T1;Porto;Vila Nova de Gaia;Avintes;250.0;2;13;1317;131702
2025T1;Porto;Vila Nova de Gaia;Vilar de Andorinho;199.0;1;13;1317;131723
2025T1;Porto;Maia;Águas Santas;140.0;1;13;1306;130601
2025T1;Porto;Maia;Pedrouços;13.8;1;13;1306;130617
2025T1;Porto;Valongo;Alfena;10.35;2;13;1315;131501
2025T1;Porto;Matosinhos;Matosinhos e Leça da Palmeira;4000.0;1;13;1308;130812
2025T1;Porto;Matosinhos;Matosinhos e Leça da Palmeira;140.0;1;13;1308;130812
2025T1;Porto;Matosinhos;Matosinhos e Leça da Palmeira;199.0;1;13;1308;130812
2025T1;Porto;Matosinhos;Matosinhos e Leça da Palmeira;41.4;2;13;1308;130812
2025T1;Porto;Matosinhos;Custóias, Leça do Balio e Guifões;400.0;1;13;1308;130811
2025T1;Porto;Matosinhos;Perafita, Lavra e Santa Cruz do Bispo;13.8;3;13;1308;130813
2025T1;Porto;Gondomar;Gondomar (São Cosme), Valbom e Jovim;17.25;1;13;1304;130415
2025T1;Porto;Gondomar;Fânzeres e São Pedro da Cova;170.0;1;13;1304;130413
2025T1;Porto;Gondomar;Rio Tinto;300.0;1;13;1304;130408
2025T1;Porto;Vila do Conde;Mindelo;6.9;2;13;1316;131616
2025T1;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;250.0;2;13;1312;131217
2025T1;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;41.4;2;13;1312;131217
2025T1;Porto;Porto;Paranhos;1125.0;1;13;1312;131210
2025T1;Porto;Porto;Paranhos;13.8;1;13;1312;131210
2025T1;Porto;Vila do Conde;Mindelo;10.35;1;13;1316;131616
2025T1;Porto;Valongo;Ermesinde;100.0;1;13;1315;131503
2025T1;Porto;Valongo;Ermesinde;300.0;1;13;1315;131503
2025T1;Porto;Valongo;Alfena;250.0;1;13;1315;131501
2025T1;Porto;Matosinhos;Custóias, Leça do Balio e Guifões;13.8;3;13;1308;130811
2025T1;Porto;Matosinhos;Matosinhos e Leça da Palmeira;138.0;1;13;1308;130812
2025T1;Porto;Vila Nova de Gaia;Mafamude e Vilar do Paraíso;27.6;1;13;1317;131727
2025T1;Porto;Vila Nova de Gaia;Santa Marinha e São Pedro da Afurada;130.0;1;13;1317;131730
2025T1;Porto;Vila Nova de Gaia;Santa Marinha e São Pedro da Afurada;200.0;1;13;1317;131730
2025T1;Porto;Vila Nova de Gaia;Oliveira do Douro;100.0;1;13;1317;131712
2025T1;Porto;Vila Nova de Gaia;Gulpilhares e Valadares;34.5;1;13;1317;131726
2025T1;Porto;Maia;Águas Santas;100.0;1;13;1306;130601
2025T1;Porto;Gondomar;Gondomar (São Cosme), Valbom e Jovim;60.0;1;13;1304;130415
2025T1;Porto;Gondomar;Gondomar (São Cosme), Valbom e Jovim;13.8;1;13;1304;130415
2025T1;Porto;Gondomar;Rio Tinto;4000.0;1;13;1304;130408
2025T1;Porto;Marco de Canaveses;Marco;100.0;1;13;1307;130736
2025T1;Porto;Lousada;Cristelos, Boim e Ordem;100.0;2;13;1305;130528
2025T1;Porto;Lousada;Torno;41.4;1;13;1305;130525
2025T1;Porto;Porto;Lordelo do Ouro e Massarelos;1660.0;1;13;1312;131218
2025T1;Porto;Vila do Conde;Labruge;100.5;1;13;1316;131613
2025T1;Porto;Matosinhos;São Mamede de Infesta e Senhora da Hora;1500.0;1;13;1308;130814
2025T1;Porto;Matosinhos;São Mamede de Infesta e Senhora da Hora;41.4;2;13;1308;130814
2025T1;Porto;Vila Nova de Gaia;Pedroso e Seixezelo;250.0;2;13;1317;131728
2025T1;Porto;Vila Nova de Gaia;Canelas;10.35;2;13;1317;131703
2025T1;Porto;Vila Nova de Gaia;Arcozelo;20.7;1;13;1317;131701
2025T1;Porto;Vila Nova de Gaia;São Félix da Marinha;100.0;1;13;1317;131717
2025T1;Porto;Maia;Castêlo da Maia;300.0;1;13;1306;130618
2025T1;Porto;Maia;Cidade da Maia;27.6;1;13;1306;130619
2025T1;Porto;Maia;Folgosa;10.35;1;13;1306;130603
2025T1;Porto;Lousada;Nespereira e Casais;10.35;1;13;1305;130531
2025T1;Porto;Felgueiras;Margaride, Várzea, Lagares, Varziela e Moure;250.0;2;13;1303;130335
2025T1;Porto;Trofa;Bougado (São Martinho e Santiago);250.0;2;13;1318;131810
2025T1;Porto;Porto;Lordelo do Ouro e Massarelos;20.7;3;13;1312;131218
2025T1;Porto;Porto;Lordelo do Ouro e Massarelos;300.0;1;13;1312;131218
2025T1;Porto;Amarante;Amarante (São Gonçalo), Madalena, Cepelos e Gatão;110.0;1;13;1301;130142
2025T1;Porto;Amarante;Amarante (São Gonçalo), Madalena, Cepelos e Gatão;44.0;1;13;1301;130142
2025T1;Porto;Maia;Cidade da Maia;172.5;1;13;1306;130619
2025T1;Porto;Maia;Moreira;145.0;1;13;1306;130609
2025T1;Porto;Vila Nova de Gaia;Pedroso e Seixezelo;13.8;2;13;1317;131728
2025T1;Porto;Paredes;Gandra;41.4;1;13;1310;131011
2025T1;Porto;Póvoa de Varzim;AVer-o-Mar, Amorim e Terroso;75.0;1;13;1313;131313
2025T1;Porto;Póvoa de Varzim;Póvoa de Varzim, Beiriz e Argivai;6.9;3;13;1313;131315
2025T1;Porto;Santo Tirso;Aves;41.4;3;13;1314;131405
2025T1;Porto;Vila do Conde;Árvore;120.0;1;13;1316;131602
2025T1;Porto;Porto;Ramalde;13.8;2;13;1312;131211
2025T1;Porto;Porto;Ramalde;1260.0;1;13;1312;131211
2025T1;Porto;Porto;Ramalde;1250.0;1;13;1312;131211
2025T1;Porto;Porto;Campanhã;170.0;1;13;1312;131203
2025T1;Porto;Porto;Campanhã;100.0;1;13;1312;131203
2025T1;Porto;Porto;Paranhos;27.6;1;13;1312;131210
2025T1;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;150.0;1;13;1312;131217
2025T1;Porto;Amarante;Vila Meã;6.9;1;13;1301;130147
2025T1;Porto;Maia;Nogueira e Silva Escura;200.0;1;13;1306;130620
2025T1;Porto;Vila Nova de Gaia;Mafamude e Vilar do Paraíso;800.0;1;13;1317;131727
2025T1;Porto;Vila Nova de Gaia;Santa Marinha e São Pedro da Afurada;125.0;1;13;1317;131730
2025T1;Porto;Vila Nova de Gaia;Vilar de Andorinho;200.0;1;13;1317;131723
2025T1;Porto;Penafiel;Guilhufe e Urrô;800.0;1;13;1311;131141
2025T1;Porto;Matosinhos;Perafita, Lavra e Santa Cruz do Bispo;6.9;2;13;1308;130813
2025T1;Porto;Santo Tirso;Areias, Sequeiró, Lama e Palmeira;41.4;1;13;1314;131433
2025T1;Porto;Póvoa de Varzim;Póvoa de Varzim, Beiriz e Argivai;472.5;1;13;1313;131315
2025T1;Porto;Póvoa de Varzim;AVer-o-Mar, Amorim e Terroso;200.0;1;13;1313;131313
2025T1;Porto;Paços de Ferreira;Paços de Ferreira;6.9;2;13;1309;130918
2025T1;Porto;Santo Tirso;Aves;160.0;1;13;1314;131405
2025T1;Porto;Santo Tirso;Agrela;41.4;1;13;1314;131401
2025T1;Porto;Porto;Bonfim;300.0;1;13;1312;131202
2025T1;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;160.0;1;13;1312;131217
2025T1;Porto;Porto;Ramalde;34.5;1;13;1312;131211
2025T1;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;500.0;1;13;1312;131217
2025T1;Porto;Porto;Paranhos;34.5;1;13;1312;131210
2025T1;Porto;Matosinhos;Perafita, Lavra e Santa Cruz do Bispo;1600.0;1;13;1308;130813
2025T1;Porto;Matosinhos;Custóias, Leça do Balio e Guifões;17.25;1;13;1308;130811
2025T1;Porto;Amarante;Vila Meã;41.4;1;13;1301;130147
2025T1;Porto;Marco de Canaveses;Marco;120.0;1;13;1307;130736
2025T1;Porto;Marco de Canaveses;Marco;472.5;1;13;1307;130736
2025T1;Porto;Valongo;Valongo;41.4;1;13;1315;131505
2025T1;Porto;Valongo;Valongo;630.0;2;13;1315;131505
2025T1;Porto;Valongo;Ermesinde;13.8;2;13;1315;131503
2025T1;Porto;Valongo;Ermesinde;160.0;1;13;1315;131503
2025T1;Porto;Valongo;Campo e Sobrado;250.0;1;13;1315;131506
2025T1;Porto;Valongo;Campo e Sobrado;630.0;1;13;1315;131506
2025T1;Porto;Gondomar;Gondomar (São Cosme), Valbom e Jovim;1000.0;1;13;1304;130415
2025T1;Porto;Gondomar;Baguim do Monte (Rio Tinto);300.0;1;13;1304;130412
2025T1;Porto;Baião;Ancede e Ribadouro;300.0;1;13;1302;130221
2023T2;Porto;Maia;Nogueira e Silva Escura;10.35;1;13;1306;130620
2023T2;Porto;Vila Nova de Gaia;Santa Marinha e São Pedro da Afurada;140.0;1;13;1317;131730
2023T2;Porto;Vila Nova de Gaia;Canidelo;160.0;1;13;1317;131704
2023T2;Porto;Vila Nova de Gaia;Mafamude e Vilar do Paraíso;7351.64;1;13;1317;131727
2023T2;Porto;Vila Nova de Gaia;Arcozelo;41.4;1;13;1317;131701
2023T2;Porto;Vila Nova de Gaia;Arcozelo;400.0;1;13;1317;131701
2023T2;Porto;Gondomar;Fânzeres e São Pedro da Cova;10.35;1;13;1304;130413
2023T2;Porto;Gondomar;Fânzeres e São Pedro da Cova;400.0;1;13;1304;130413
2023T2;Porto;Amarante;Amarante (São Gonçalo), Madalena, Cepelos e Gatão;90.0;1;13;1301;130142
2023T2;Porto;Paços de Ferreira;Paços de Ferreira;20.7;1;13;1309;130918
2023T2;Porto;Paços de Ferreira;Paços de Ferreira;6.9;1;13;1309;130918
2023T2;Porto;Marco de Canaveses;Marco;41.4;2;13;1307;130736
2023T2;Porto;Lousada;Cristelos, Boim e Ordem;630.0;1;13;1305;130528
2023T2;Porto;Santo Tirso;St. Tirso, Couto (S. Cristina e S. Miguel) e Burgães;630.0;1;13;1314;131437
2023T2;Porto;Maia;Cidade da Maia;472.5;1;13;1306;130619
2023T2;Porto;Maia;Castêlo da Maia;630.0;1;13;1306;130618
2023T2;Porto;Maia;Vila Nova da Telha;250.0;2;13;1306;130616
2023T2;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;160.0;1;13;1312;131217
2023T2;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;13.8;1;13;1312;131217
2023T2;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;150.0;1;13;1312;131217
2023T2;Porto;Porto;Aldoar, Foz do Douro e Nevogilde;400.0;2;13;1312;131216
2023T2;Porto;Matosinhos;São Mamede de Infesta e Senhora da Hora;1500.0;1;13;1308;130814
2023T2;Porto;Matosinhos;Custóias, Leça do Balio e Guifões;99.0;1;13;1308;130811
2023T2;Porto;Póvoa de Varzim;Balazar;160.0;1;13;1313;131305
2023T2;Porto;Penafiel;Penafiel;140.0;1;13;1311;131139
2023T2;Porto;Vila Nova de Gaia;Avintes;41.4;1;13;1317;131702
2023T2;Porto;Vila Nova de Gaia;Oliveira do Douro;400.0;1;13;1317;131712
2023T2;Porto;Gondomar;Melres e Medas;6.9;1;13;1304;130416
2023T2;Porto;Gondomar;Rio Tinto;4000.0;1;13;1304;130408
2023T2;Porto;Gondomar;Rio Tinto;49.5;1;13;1304;130408
2023T2;Porto;Santo Tirso;Areias, Sequeiró, Lama e Palmeira;10.35;1;13;1314;131433
2023T2;Porto;Vila do Conde;Modivas;2000.0;1;13;1316;131617
2023T2;Porto;Matosinhos;Matosinhos e Leça da Palmeira;472.5;1;13;1308;130812
2023T2;Porto;Matosinhos;Custóias, Leça do Balio e Guifões;2000.0;1;13;1308;130811
2023T2;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;600.0;1;13;1312;131217
2023T2;Porto;Porto;Ramalde;96.0;1;13;1312;131211
2023T2;Porto;Trofa;Bougado (São Martinho e Santiago);100.0;1;13;1318;131810
2023T2;Porto;Maia;Moreira;300.0;1;13;1306;130609
2023T2;Porto;Lousada;Silvares, Pias, Nogueira e Alvarenga;41.4;1;13;1305;130532
2023T2;Porto;Vila do Conde;Vila do Conde;472.5;1;13;1316;131628
2023T2;Porto;Vila do Conde;Vila do Conde;41.4;1;13;1316;131628
2023T2;Porto;Vila Nova de Gaia;Mafamude e Vilar do Paraíso;50.0;1;13;1317;131727
2023T2;Porto;Vila Nova de Gaia;Mafamude e Vilar do Paraíso;89.7;1;13;1317;131727
2023T2;Porto;Vila Nova de Gaia;Mafamude e Vilar do Paraíso;300.0;2;13;1317;131727
2023T2;Porto;Vila Nova de Gaia;Santa Marinha e São Pedro da Afurada;1875.0;1;13;1317;131730
2023T2;Porto;Vila Nova de Gaia;Canidelo;93.0;1;13;1317;131704
2023T2;Porto;Marco de Canaveses;Marco;93.0;1;13;1307;130736
2023T2;Porto;Porto;Lordelo do Ouro e Massarelos;74.0;1;13;1312;131218
2023T2;Porto;Porto;Lordelo do Ouro e Massarelos;100.0;1;13;1312;131218
2023T2;Porto;Porto;Paranhos;34.5;1;13;1312;131210
2023T2;Porto;Porto;Paranhos;93.0;1;13;1312;131210
2023T2;Porto;Porto;Paranhos;105.0;1;13;1312;131210
2023T2;Porto;Valongo;Ermesinde;100.0;1;13;1315;131503
2023T2;Porto;Póvoa de Varzim;Póvoa de Varzim, Beiriz e Argivai;100.0;2;13;1313;131315
2023T2;Porto;Porto;Paranhos;400.0;1;13;1312;131210
2023T2;Porto;Porto;Paranhos;1125.0;1;13;1312;131210
2023T2;Porto;Porto;Campanhã;472.5;1;13;1312;131203
2023T2;Porto;Porto;Campanhã;400.0;1;13;1312;131203
2023T2;Porto;Porto;Bonfim;315.0;1;13;1312;131202
2023T2;Porto;Porto;Lordelo do Ouro e Massarelos;80.0;1;13;1312;131218
2023T2;Porto;Vila Nova de Gaia;Santa Marinha e São Pedro da Afurada;3650.0;1;13;1317;131730
2023T2;Porto;Vila Nova de Gaia;Santa Marinha e São Pedro da Afurada;186.0;1;13;1317;131730
2023T2;Porto;Vila Nova de Gaia;Canidelo;80.0;1;13;1317;131704
2023T2;Porto;Felgueiras;Margaride, Várzea, Lagares, Varziela e Moure;100.0;1;13;1303;130335
2023T2;Porto;Póvoa de Varzim;Póvoa de Varzim, Beiriz e Argivai;2000.0;1;13;1313;131315
2023T2;Porto;Marco de Canaveses;Marco;170.0;1;13;1307;130736
2023T2;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;250.0;1;13;1312;131217
2023T2;Porto;Porto;Ramalde;69.0;1;13;1312;131211
2023T2;Porto;Porto;Ramalde;190.0;1;13;1312;131211
2023T2;Porto;Matosinhos;Matosinhos e Leça da Palmeira;150.0;1;13;1308;130812
2023T2;Porto;Matosinhos;Matosinhos e Leça da Palmeira;199.0;1;13;1308;130812
2023T2;Porto;Vila do Conde;Vila do Conde;100.0;1;13;1316;131628
2023T2;Porto;Vila Nova de Gaia;São Félix da Marinha;100.0;1;13;1317;131717
2023T2;Porto;Vila Nova de Gaia;Oliveira do Douro;100.0;1;13;1317;131712
2023T2;Porto;Penafiel;Guilhufe e Urrô;472.5;1;13;1311;131141
2023T2;Porto;Gondomar;Rio Tinto;630.0;1;13;1304;130408
2023T2;Porto;Santo Tirso;St. Tirso, Couto (S. Cristina e S. Miguel) e Burgães;55.0;2;13;1314;131437
2023T2;Porto;Santo Tirso;St. Tirso, Couto (S. Cristina e S. Miguel) e Burgães;100.0;1;13;1314;131437
2023T2;Porto;Póvoa de Varzim;AVer-o-Mar, Amorim e Terroso;1430.0;1;13;1313;131313
2023T2;Porto;Trofa;Coronado (São Romão e São Mamede);630.0;1;13;1318;131811
2023T2;Porto;Matosinhos;São Mamede de Infesta e Senhora da Hora;100.0;1;13;1308;130814
2023T2;Porto;Matosinhos;Matosinhos e Leça da Palmeira;17.25;1;13;1308;130812
2023T2;Porto;Matosinhos;Perafita, Lavra e Santa Cruz do Bispo;200.0;1;13;1308;130813
2023T2;Porto;Matosinhos;Perafita, Lavra e Santa Cruz do Bispo;400.0;1;13;1308;130813
2023T2;Porto;Vila Nova de Gaia;Avintes;20.7;1;13;1317;131702
2023T2;Porto;Vila Nova de Gaia;Gulpilhares e Valadares;41.4;1;13;1317;131726
2023T2;Porto;Póvoa de Varzim;AVer-o-Mar, Amorim e Terroso;75.0;1;13;1313;131313
2023T2;Porto;Valongo;Alfena;300.0;1;13;1315;131501
2023T2;Porto;Baião;Campelo e Ovil;41.4;1;13;1302;130223
2023T2;Porto;Paredes;Gandra;41.4;1;13;1310;131011
2023T2;Porto;Porto;Paranhos;250.0;1;13;1312;131210
2023T2;Porto;Porto;Lordelo do Ouro e Massarelos;20.7;1;13;1312;131218
2023T2;Porto;Vila Nova de Gaia;Mafamude e Vilar do Paraíso;180.0;1;13;1317;131727
2023T2;Porto;Vila Nova de Gaia;Serzedo e Perosinho;400.0;1;13;1317;131731
2023T2;Porto;Póvoa de Varzim;Póvoa de Varzim, Beiriz e Argivai;125.0;1;13;1313;131315
2023T2;Porto;Valongo;Campo e Sobrado;630.0;1;13;1315;131506
2023T2;Porto;Porto;Aldoar, Foz do Douro e Nevogilde;13.8;1;13;1312;131216
2023T2;Porto;Vila Nova de Gaia;Canelas;6.9;1;13;1317;131703
2023T1;Porto;Vila Nova de Gaia;Pedroso e Seixezelo;250.0;2;13;1317;131728
2023T1;Porto;Valongo;Campo e Sobrado;250.0;1;13;1315;131506
2023T1;Porto;Trofa;Bougado (São Martinho e Santiago);41.4;1;13;1318;131810
2023T2;Porto;Maia;Nogueira e Silva Escura;6.9;1;13;1306;130620
2023T1;Porto;Maia;Nogueira e Silva Escura;200.0;1;13;1306;130620
2023T2;Porto;Maia;Cidade da Maia;6.9;1;13;1306;130619
2023T2;Porto;Marco de Canaveses;Marco;472.5;1;13;1307;130736
2023T2;Porto;Paços de Ferreira;Seroa;25000.0;1;13;1309;130916
2023T2;Porto;Santo Tirso;Negrelos (São Tomé);41.4;1;13;1314;131430
2023T2;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;70.0;1;13;1312;131217
2023T1;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;150.0;1;13;1312;131217
2023T1;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;256.0;1;13;1312;131217
2023T1;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;600.0;1;13;1312;131217
2023T1;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;34.5;2;13;1312;131217
2023T1;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;472.5;1;13;1312;131217
2023T1;Porto;Vila Nova de Gaia;Avintes;200.0;1;13;1317;131702
2023T1;Porto;Vila Nova de Gaia;Arcozelo;6.9;1;13;1317;131701
2023T1;Porto;Maia;Vila Nova da Telha;250.0;2;13;1306;130616
2023T1;Porto;Matosinhos;Matosinhos e Leça da Palmeira;34.5;1;13;1308;130812
2023T1;Porto;Matosinhos;Matosinhos e Leça da Palmeira;200.0;1;13;1308;130812
2023T1;Porto;Matosinhos;São Mamede de Infesta e Senhora da Hora;10.35;3;13;1308;130814
2023T1;Porto;Matosinhos;São Mamede de Infesta e Senhora da Hora;200.0;3;13;1308;130814
2023T1;Porto;Gondomar;Gondomar (São Cosme), Valbom e Jovim;200.0;1;13;1304;130415
2023T1;Porto;Trofa;Covelas;17.25;1;13;1318;131806
2023T1;Porto;Santo Tirso;St. Tirso, Couto (S. Cristina e S. Miguel) e Burgães;630.0;1;13;1314;131437
2023T1;Porto;Vila Nova de Gaia;Arcozelo;400.0;1;13;1317;131701
2023T1;Porto;Vila Nova de Gaia;Avintes;250.0;1;13;1317;131702
2023T1;Porto;Gondomar;Gondomar (São Cosme), Valbom e Jovim;10.35;1;13;1304;130415
2023T1;Porto;Gondomar;Fânzeres e São Pedro da Cova;630.0;1;13;1304;130413
2023T1;Porto;Gondomar;Rio Tinto;10.35;1;13;1304;130408
2023T1;Porto;Gondomar;Baguim do Monte (Rio Tinto);300.0;1;13;1304;130412
2023T1;Porto;Matosinhos;Matosinhos e Leça da Palmeira;400.0;1;13;1308;130812
2023T1;Porto;Porto;Ramalde;115.0;1;13;1312;131211
2023T1;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;13.8;1;13;1312;131217
2023T1;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;160.0;1;13;1312;131217
2023T1;Porto;Paços de Ferreira;Seroa;25000.0;1;13;1309;130916
2023T1;Porto;Vila do Conde;Vila do Conde;200.0;1;13;1316;131628
2023T1;Porto;Póvoa de Varzim;AVer-o-Mar, Amorim e Terroso;1430.0;1;13;1313;131313
2023T1;Porto;Paredes;Paredes;170.0;1;13;1310;131025
2023T1;Porto;Paredes;Paredes;41.4;1;13;1310;131025
2023T1;Porto;Felgueiras;Margaride, Várzea, Lagares, Varziela e Moure;250.0;1;13;1303;130335
2023T1;Porto;Amarante;Amarante (São Gonçalo), Madalena, Cepelos e Gatão;200.0;2;13;1301;130142
2023T1;Porto;Amarante;Amarante (São Gonçalo), Madalena, Cepelos e Gatão;90.0;1;13;1301;130142
2023T1;Porto;Vila Nova de Gaia;Mafamude e Vilar do Paraíso;750.0;1;13;1317;131727
2023T1;Porto;Vila Nova de Gaia;Mafamude e Vilar do Paraíso;14400.0;1;13;1317;131727
2023T1;Porto;Valongo;Ermesinde;55.2;1;13;1315;131503
2023T1;Porto;Lousada;Silvares, Pias, Nogueira e Alvarenga;250.0;1;13;1305;130532
2023T1;Porto;Penafiel;Penafiel;140.0;1;13;1311;131139
2023T1;Porto;Vila Nova de Gaia;Santa Marinha e São Pedro da Afurada;1260.0;1;13;1317;131730
2023T1;Porto;Vila Nova de Gaia;Oliveira do Douro;100.0;1;13;1317;131712
2023T1;Porto;Vila Nova de Gaia;Mafamude e Vilar do Paraíso;300.0;2;13;1317;131727
2023T1;Porto;Vila Nova de Gaia;Gulpilhares e Valadares;630.0;1;13;1317;131726
2023T1;Porto;Póvoa de Varzim;Póvoa de Varzim, Beiriz e Argivai;99.0;1;13;1313;131315
2023T1;Porto;Póvoa de Varzim;Póvoa de Varzim, Beiriz e Argivai;2000.0;1;13;1313;131315
2023T1;Porto;Porto;Campanhã;152.2;1;13;1312;131203
2023T1;Porto;Porto;Campanhã;41.4;1;13;1312;131203
2023T1;Porto;Porto;Campanhã;400.0;1;13;1312;131203
2023T1;Porto;Porto;Lordelo do Ouro e Massarelos;160.0;1;13;1312;131218
2023T1;Porto;Porto;Paranhos;75.0;1;13;1312;131210
2023T1;Porto;Porto;Paranhos;1125.0;1;13;1312;131210
2023T1;Porto;Porto;Lordelo do Ouro e Massarelos;316.8;1;13;1312;131218
2023T1;Porto;Maia;Castêlo da Maia;630.0;1;13;1306;130618
2023T1;Porto;Maia;Nogueira e Silva Escura;6.9;1;13;1306;130620
2023T1;Porto;Trofa;Bougado (São Martinho e Santiago);630.0;1;13;1318;131810
2023T1;Porto;Vila Nova de Gaia;Vilar de Andorinho;80.0;1;13;1317;131723
2023T1;Porto;Vila Nova de Gaia;São Félix da Marinha;100.0;1;13;1317;131717
2023T1;Porto;Vila Nova de Gaia;Canidelo;80.0;1;13;1317;131704
2023T1;Porto;Matosinhos;São Mamede de Infesta e Senhora da Hora;2000.0;1;13;1308;130814
2023T1;Porto;Matosinhos;Matosinhos e Leça da Palmeira;630.0;3;13;1308;130812
